182,818,6,80,25
469,694,6,25,80
120,349,17,80,80
121,644,6,53,79
52,698,6,25,53
462,587,6,23,20
600,202,1,443,53
413,436,17,80,80
56,203,6,68,53
650,738,6,23,53
511,59,17,20,53
46,295,1,23,53
2,685,6,20,25
106,113,17,80,25
925,306,17,443,68
802,201,17,23,23
1756,533,17,53,80
532,396,6,68,80
588,921,17,443,22
259,479,6,25,80
648,859,1,20,80
181,12,17,443,53
659,921,17,68,25
191,645,6,25,25
175,472,6,443,443
571,167,6,22,53
97,279,6,25,443
726,401,89,53,23
195,200,6,68,53
651,816,17,53,25
414,805,89,20,53
331,882,1,68,53
834,785,17,20,79
550,125,6,68,80
680,573,6,23,22
692,652,17,23,23
65,526,17,80,80
259,577,6,23,22
555,513,6,20,20
975,152,6,53,80
461,357,6,20,80
119,643,17,23,53
229,387,17,53,79
865,444,17,443,53
776,589,1,23,22
712,705,17,80,23
41,384,17,22,80
865,940,17,20,53
731,612,6,80,443
278,532,6,25,25
605,774,17,68,20
989,94,1,68,23
153,458,17,443,443
545,183,6,443,80
673,243,1,53,23
5,97,17,53,22
288,301,6,20,20
774,941,17,23,20
735,331,17,53,80
496,947,17,25,53
384,579,1,68,80
968,286,89,53,20
360,331,6,25,80
886,203,6,80,80
247,399,89,25,80
80,386,17,53,80
915,851,1,22,22
811,479,1,23,20
699,62,17,20,23
300,178,6,23,53
187,368,6,443,20
404,360,17,20,53
6,425,89,25,25
39,452,17,20,20
18,886,6,20,22
849,6,6,20,23
189,337,17,68,53
579,634,17,53,25
982,160,17,25,53
794,686,17,79,20
493,234,17,80,20
609,458,17,22,68
371,369,17,23,53
888,515,6,80,68
478,366,1,53,53
818,674,6,79,443
618,349,17,443,80
855,624,6,23,22
535,227,6,53,79
834,359,89,53,20
512,680,17,443,23
437,14,17,22,23
777,423,17,53,79
592,624,17,80,443
788,444,17,80,23
614,332,6,53,79
258,94,17,68,443
633,807,17,22,80
879,944,6,53,53
9,477,6,80,443
111,951,17,80,25
756,171,17,80,53
918,302,6,22,23
449,949,17,53,53
547,249,17,443,80
30,87,17,443,68
142,300,1,53,68
883,609,6,53,53
225,182,17,25,53
514,728,17,25,68
990,770,6,25,20
353,833,17,79,53
610,704,6,53,23
805,554,1,53,443
928,546,17,79,20
575,615,6,53,23
858,789,1,68,53
239,185,1,53,22
909,125,17,53,79
591,58,17,25,53
446,837,17,68,20
777,242,6,20,20
480,875,17,53,20
917,513,17,79,22
829,773,17,25,53
705,479,6,79,53
749,604,1,443,79
964,514,6,80,22
466,805,1,25,23
616,116,6,22,53
111,182,17,20,80
775,161,17,53,443
719,511,89,443,20
779,17,6,53,23
23,188,6,79,25
303,8,6,80,80
711,561,17,53,25
311,144,6,20,25
748,577,6,22,20
280,63,17,79,79
599,433,1,20,22
155,785,6,80,80
851,89,6,53,53
75,133,6,23,25
867,152,6,53,25
872,998,89,53,20
296,162,17,79,25
49,253,17,443,53
73,130,17,80,53
56,998,6,20,20
846,337,17,68,20
832,507,6,23,53
684,644,17,80,68
60,963,17,443,20
811,110,17,25,79
452,776,17,20,20
661,141,6,20,25
244,990,6,20,79
140,657,17,25,443
313,492,6,79,53
122,539,17,80,53
565,393,6,80,53
449,48,89,80,79
208,42,17,20,80
323,217,6,22,22
565,449,17,80,80
836,580,17,22,25
678,917,17,53,443
707,818,17,25,53
553,781,6,53,80
525,842,6,20,20
652,914,17,53,20
351,928,6,23,22
677,843,17,80,25
990,613,17,80,53
357,259,6,23,20
654,341,17,20,79
861,692,6,443,80
522,450,6,23,80
472,120,6,68,443
628,679,17,80,23
171,761,6,80,80
300,538,6,25,25
485,639,6,80,53
457,68,1,25,53
44,974,6,80,80
553,322,6,20,23
573,736,17,23,443
407,308,6,443,25
173,456,17,22,23
727,806,17,53,68
948,753,1,53,20
980,286,17,53,68
286,164,17,80,53
268,178,17,80,22
339,167,17,443,53
923,83,89,25,22
431,176,89,25,22
855,757,17,20,53
63,62,6,79,20
824,58,6,79,53
870,982,17,443,80
354,242,17,53,443
721,999,6,443,53
558,977,17,68,53
350,520,6,79,80
678,528,6,23,53
204,493,6,25,80
98,795,6,23,53
180,735,6,22,20
652,382,6,53,79
533,845,6,20,80
726,804,6,20,22
847,10,1,68,20
531,65,6,22,80
72,157,17,443,80
113,760,17,53,25
819,639,17,79,22
649,38,89,53,79
151,834,17,443,68
388,654,17,79,25
905,156,17,25,80
166,793,6,22,53
251,476,6,53,53
734,462,6,53,80
667,522,89,80,20
696,437,17,443,79
245,594,17,20,80
616,528,17,80,23
611,91,6,80,443
75,336,17,53,22
558,714,6,53,68
199,191,17,23,79
23,165,17,20,53
387,69,17,25,443
552,934,6,80,20
27,930,1,68,25
718,54,17,20,25
460,814,6,443,68
111,49,1,20,25
482,7,17,80,22
691,601,17,25,80
753,46,6,20,80
81,730,1,80,53
311,64,6,20,20
125,90,17,20,53
968,464,6,23,53
420,842,17,80,23
650,548,1,53,68
52,418,17,25,25
304,313,17,53,22
703,17,6,79,80
272,47,17,20,80
308,788,1,53,80
213,292,1,80,20
599,66,17,79,53
676,459,6,53,53
734,125,6,80,23
349,574,6,443,23
345,184,6,80,22
159,437,6,20,25
72,834,6,53,80
299,47,17,23,80
729,69,17,80,22
295,966,6,80,25
849,889,17,80,79
770,448,17,25,20
242,39,6,22,53
137,676,17,80,80
24,594,6,53,79
894,97,6,53,79
696,953,17,53,443
181,371,6,80,23
820,421,17,23,80
876,929,6,443,25
523,131,6,20,80
503,749,6,80,79
602,865,6,80,443
963,293,17,80,20
956,841,6,80,79
494,828,89,79,53
821,621,6,25,443
565,286,17,443,80
105,871,17,23,79
963,301,17,53,80
219,192,17,23,53
902,800,89,79,25
859,838,17,80,80
530,253,6,22,53
361,45,1,53,443
982,715,17,20,20
635,649,6,53,53
506,700,17,25,53
619,801,6,53,443
152,448,17,53,20
50,453,6,25,443
364,587,17,80,53
436,343,17,20,443
778,934,17,80,68
465,649,6,53,53
404,241,17,53,53
701,461,17,80,25
556,365,17,25,443
284,168,6,20,53
338,642,17,20,22
705,354,6,23,22
659,561,1,25,22
109,392,17,68,68
79,324,6,79,23
570,549,17,68,53
970,84,17,443,80
888,515,89,68,25
555,687,6,80,53
784,275,17,22,53
69,911,6,79,23
767,60,17,68,443
301,673,17,25,80
584,256,17,22,20
50,622,6,79,68
238,599,1,23,53
205,54,6,23,443
213,973,6,22,80
982,976,6,53,53
355,729,1,25,23
629,53,17,80,53
933,683,17,443,22
974,67,6,80,80
530,813,17,20,80
625,32,17,53,25
640,154,6,53,53
106,306,1,80,79
944,772,17,22,80
612,825,89,80,23
486,689,17,53,23
695,980,17,53,25
548,399,6,80,20
354,424,17,53,53
946,774,17,68,20
459,446,17,53,53
509,530,17,22,20
102,266,17,80,80
29,871,17,23,20
932,9,6,20,22
51,445,17,80,22
850,593,17,22,80
435,926,6,443,79
132,940,6,25,23
512,543,17,22,53
419,474,89,80,22
766,976,17,443,68
357,553,17,443,443
284,942,6,53,23
685,349,17,20,53
479,139,17,443,68
292,216,17,80,443
911,540,17,22,25
654,486,17,68,53
787,206,6,53,23
92,650,1,80,443
2,742,6,23,443
521,641,6,68,20
589,935,6,22,443
985,260,17,20,80
560,884,6,25,443
44,433,1,68,20
885,138,6,53,80
845,325,6,20,79
66,141,6,20,53
215,483,89,80,53
77,860,6,443,443
22,269,17,53,53
27,29,6,80,80
735,551,6,20,20
106,849,17,79,68
181,312,6,53,22
92,292,17,22,25
467,29,6,80,80
643,732,17,80,53
459,829,6,53,53
580,357,17,53,20
913,256,6,53,25
262,204,6,25,53
146,60,6,53,25
551,51,1,79,80
739,185,17,80,53
919,767,6,25,443
102,54,1,25,25
613,651,17,22,443
142,749,1,22,22
932,57,17,22,443
897,588,6,68,80
829,988,17,80,23
770,815,6,20,25
272,466,17,53,80
138,133,6,80,80
60,543,17,20,53
314,616,89,80,443
806,380,1,53,20
402,141,6,53,80
524,173,17,80,20
248,557,6,80,23
184,710,6,25,25
667,104,6,23,20
517,229,6,20,443
427,673,89,68,80
396,344,6,20,79
650,887,6,80,80
946,932,6,80,80
553,719,6,23,68
718,357,1,25,53
653,968,17,68,23
196,236,17,22,53
950,923,6,80,443
291,664,6,68,79
260,536,1,443,25
807,460,17,22,22
296,604,17,68,23
856,404,6,53,53
381,821,6,53,25
820,127,17,23,23
771,901,17,53,443
309,705,89,20,22
658,30,6,20,80
8,514,17,25,80
702,679,6,22,53
197,5,17,22,80
971,264,89,68,23
576,154,17,443,25
449,925,6,443,80
951,9,1,53,23
315,926,17,25,20
446,59,17,22,68
836,675,6,20,53
932,817,6,23,80
649,290,17,20,53
74,907,17,25,22
734,653,1,23,53
681,593,6,53,53
491,417,17,443,80
731,264,17,80,20
572,832,17,80,20
242,323,17,53,68
55,17,17,80,79
235,985,17,53,53
699,478,6,20,53
577,216,17,68,25
148,797,6,23,23
376,117,17,80,53
18,190,6,443,53
397,916,6,53,53
632,240,17,80,20
678,829,6,53,79
422,998,6,53,68
766,889,17,443,22
779,35,6,68,23
929,368,17,443,80
347,819,17,53,79
841,314,17,22,25
13,688,6,53,22
427,170,6,53,80
165,708,17,68,53
918,689,17,22,68
802,202,6,80,80
50,218,17,443,80
2,910,6,80,25
573,121,17,22,23
540,606,17,53,80
341,155,6,23,25
131,469,17,68,22
595,930,17,25,20
899,167,89,22,53
329,166,6,53,23
90,906,17,68,53
857,5,17,20,68
237,526,89,22,53
189,830,1,80,53
213,144,17,443,53
743,246,17,23,80
98,936,17,53,443
823,834,1,23,22
657,115,6,20,53
577,1000,17,23,443
601,608,17,22,443
512,822,17,53,22
656,418,17,79,79
704,783,17,25,80
623,515,6,80,53
352,482,6,53,443
181,846,6,79,80
699,497,17,80,53
51,983,17,443,53
725,222,89,23,23
478,31,6,22,23
120,774,17,53,53
357,52,6,80,25
321,323,17,20,80
650,18,17,23,80
862,38,17,20,22
491,889,17,68,53
847,606,17,79,25
450,569,6,79,53
215,914,17,80,20
214,881,6,20,80
976,272,17,53,23
131,235,6,68,80
444,44,17,53,53
469,939,17,22,80
473,971,17,80,79
926,664,17,80,443
976,964,17,25,443
424,523,17,22,53
94,129,6,53,443
941,317,17,53,443
28,612,6,23,53
916,546,1,80,53
59,630,1,53,20
991,694,17,80,23
168,452,17,53,22
148,482,17,53,20
714,761,89,22,22
360,617,17,80,22
828,487,17,23,80
569,591,6,25,23
103,980,17,443,25
952,960,6,53,22
123,608,89,53,80
124,970,17,53,23
407,803,1,443,68
698,650,6,443,25
372,941,17,68,80
687,822,1,25,20
272,405,6,80,23
673,683,17,25,23
711,673,17,80,53
681,210,6,23,443
373,14,17,80,22
530,154,89,53,25
465,322,17,53,23
619,16,6,23,53
949,820,17,25,80
857,633,6,25,25
362,497,6,443,80
326,846,6,23,23
801,341,6,20,23
156,943,6,80,443
349,14,17,79,23
247,358,89,53,80
749,385,1,53,80
231,204,17,80,25
209,521,6,22,68
416,136,17,22,79
925,412,89,20,23
792,949,6,20,68
205,357,17,79,23
691,288,6,22,79
1,565,17,53,53
709,640,17,443,23
707,492,17,23,23
36,886,89,53,80
699,713,17,80,53
216,237,17,23,53
68,534,6,80,53
596,182,17,79,25
240,94,17,443,25
435,774,17,53,53
163,899,17,53,443
12,315,89,53,443
189,494,17,25,53
666,532,17,22,80
649,603,6,53,80
202,965,17,53,22
798,878,6,80,443
924,946,6,53,25
504,751,17,20,23
174,776,17,23,443
403,291,6,20,68
14,992,6,443,25
358,532,17,53,80
213,183,17,80,80
859,54,89,25,20
552,218,1,53,68
319,981,1,53,80
27,385,1,443,80
173,666,6,23,80
157,75,17,23,68
862,971,6,22,22
842,594,6,443,80
649,100,6,79,443
957,464,6,25,68
568,432,17,53,53
727,293,6,22,80
754,211,17,23,80
295,446,6,80,22
744,276,6,20,443
583,843,17,68,53
239,231,17,80,80
345,623,17,53,20
388,459,17,20,53
156,834,17,53,53
993,93,6,79,22
521,206,89,53,80
104,582,6,80,53
169,690,6,23,80
531,159,17,23,25
826,823,6,20,22
865,893,17,23,53
234,449,17,22,443
974,112,1,80,443
898,154,6,53,53
156,959,89,443,80
841,603,6,23,53
73,577,17,20,80
488,472,17,20,443
844,289,17,23,53
686,771,17,53,443
154,579,6,20,443
47,777,6,79,68
846,541,6,25,22
882,355,17,443,80
265,387,6,79,23
239,677,89,53,80
766,375,6,22,20
140,288,17,53,80
77,497,17,22,68
660,23,6,23,25
1756,533,17,80,80
966,706,89,53,22
636,340,6,80,80
547,867,17,23,79
25,889,6,20,20
929,76,17,22,443
565,280,1,68,80
699,221,89,80,53
61,672,6,53,443
653,579,17,53,53
498,735,17,23,20
359,893,17,20,25
10,785,17,79,25
950,205,17,53,23
679,270,6,20,53
232,249,1,53,80
524,507,17,20,443
615,277,1,25,23
175,914,6,443,53
369,856,17,80,53
838,790,6,79,80
1756,533,17,20,80
180,132,17,53,53
177,960,6,80,80
143,696,6,443,79
208,516,89,25,80
308,810,6,23,53
104,877,89,23,20
311,808,1,22,25
796,332,6,53,22
713,238,17,22,443
368,324,1,80,23
854,100,6,79,53
564,817,17,23,23
648,601,6,25,25
41,889,17,20,80
696,869,6,53,20
346,442,6,443,68
980,310,89,80,20
272,885,6,80,80
147,946,6,25,22
146,641,17,20,80
13,904,17,25,23
654,960,6,23,23
68,251,17,22,80
190,384,17,443,53
138,825,6,53,443
753,358,17,53,25
519,365,17,53,80
771,244,17,20,80
52,951,6,53,25
416,155,17,53,80
99,9,6,80,80
424,404,6,22,22
217,193,17,22,25
26,276,17,20,80
471,286,1,443,20
599,963,17,53,22
128,743,17,53,20
980,117,1,80,20
779,100,1,53,23
26,192,6,80,53
46,495,6,20,23
689,338,17,68,80
65,681,6,53,53
637,545,6,25,443
780,979,89,25,53
654,90,89,80,79
729,244,1,22,443
293,321,6,53,80
296,655,17,443,443
812,475,6,23,68
23,154,1,53,443
832,345,17,25,79
221,116,17,443,20
323,439,6,443,443
771,69,17,20,80
960,339,6,53,20
971,306,6,53,68
778,748,17,80,25
532,508,1,79,79
148,434,6,80,20
712,245,6,25,53
445,428,17,443,443
239,667,6,25,79
363,870,1,53,80
66,842,6,23,443
215,209,6,20,22
913,60,6,79,25
929,500,17,25,443
570,924,6,53,79
8,683,17,80,20
945,928,17,68,23
264,615,17,23,20
24,293,6,20,80
24,1,17,80,20
899,636,6,53,20
473,429,6,53,22
857,299,6,23,53
804,900,17,53,79
253,941,17,80,20
955,443,17,79,22
787,420,17,80,80
361,106,6,80,25
309,873,6,53,53
425,949,6,23,80
616,492,1,25,20
447,693,6,53,80
461,462,6,22,22
447,590,6,53,443
672,577,1,22,443
553,334,1,22,22
544,689,17,53,443
916,988,6,443,25
83,386,6,68,80
797,168,1,53,53
647,537,6,68,53
348,402,17,20,25
156,512,1,22,443
720,534,6,53,80
963,632,6,79,79
184,354,6,25,53
325,623,17,25,443
42,218,17,23,22
562,85,6,20,79
481,796,17,23,20
754,609,6,22,80
232,72,6,80,80
531,30,6,25,443
32,582,17,68,443
221,612,6,80,53
775,473,6,79,23
38,741,89,25,22
369,278,1,23,80
256,478,17,80,68
135,617,17,53,80
43,707,6,23,20
485,810,17,53,20
740,456,1,53,68
77,419,6,53,25
977,78,89,53,53
94,295,17,23,53
346,24,17,443,80
368,307,17,25,80
972,616,6,80,20
28,649,17,20,68
390,452,17,80,20
191,264,17,23,53
822,955,6,80,80
923,583,89,20,22
804,487,17,25,79
929,19,6,22,53
718,969,17,68,25
859,127,6,68,23
461,474,6,80,443
758,385,6,23,22
354,666,17,80,23
881,533,6,22,25
40,580,17,22,443
17,683,6,25,80
1756,533,17,80,80
296,62,1,80,68
995,380,6,80,23
432,253,6,53,80
667,604,17,23,20
750,242,17,80,53
879,176,6,80,20
281,932,17,25,80
110,434,6,443,23
588,415,17,80,53
860,866,89,443,53
261,396,17,53,68
191,41,6,443,53
350,617,1,53,22
455,242,17,22,79
845,942,6,22,53
999,4,6,53,25
758,135,17,22,22
643,359,17,80,25
292,753,17,53,68
672,733,6,53,53
514,929,17,22,80
561,398,1,23,53
784,110,17,443,20
777,712,6,23,22
318,990,17,53,443
729,629,6,20,22
827,88,6,25,80
754,159,6,53,22
804,449,6,68,53
49,528,1,22,80
574,772,17,68,80
873,573,17,23,53
734,490,6,68,80
682,769,6,443,22
308,637,17,22,68
819,332,89,23,25
156,278,17,53,53
210,48,17,25,53
954,748,17,80,80
460,961,17,80,25
380,402,17,20,68
86,117,6,53,80
514,197,17,20,20
4,581,6,80,25
765,592,6,79,25
974,474,6,53,68
36,770,6,22,23
57,142,17,53,443
443,667,17,80,79
657,641,17,79,25
399,622,6,25,22
329,421,6,80,20
404,455,6,23,20
911,507,6,80,20
977,340,6,53,80
687,33,89,80,53
656,822,6,20,53
285,748,17,22,20
405,377,17,80,80
150,302,6,20,53
729,881,17,53,443
193,596,17,53,443
610,36,1,443,23
552,277,17,68,20
74,8,6,53,25
591,748,17,25,53
28,32,6,23,23
610,543,17,443,53
519,462,6,53,79
878,371,1,80,80
856,877,6,23,80
22,518,1,25,22
652,743,6,53,53
171,710,6,80,53
813,654,6,80,53
72,156,6,22,53
89,489,17,80,80
836,832,6,22,22
455,857,89,23,23
605,933,6,22,20
182,499,17,68,25
701,253,6,23,80
840,503,6,53,22
857,272,6,53,80
134,156,17,79,25
872,434,6,20,53
612,982,17,23,68
586,191,17,23,53
819,78,6,53,25
927,894,17,25,23
159,901,6,80,53
330,46,17,20,68
763,414,6,80,443
830,710,17,68,20
616,481,6,80,25
144,327,89,23,80
125,64,6,25,20
960,254,6,80,20
635,75,6,443,443
795,307,6,68,53
898,517,17,25,20
234,340,6,20,20
425,510,17,20,25
188,721,6,53,23
71,469,17,79,25
868,379,6,53,53
74,286,17,68,23
725,351,6,53,53
421,503,6,53,80
397,867,6,53,23
36,541,6,80,80
829,795,17,53,53
822,718,6,25,22
649,384,6,20,80
228,135,17,443,53
693,412,17,68,25
362,881,89,53,443
147,568,6,80,80
274,620,6,20,53
406,388,6,25,53
124,282,1,53,20
868,270,17,20,20
196,971,1,68,22
491,117,17,53,25
269,466,17,25,80
49,695,17,80,80
32,99,6,23,53
342,88,17,79,443
212,39,17,80,79
790,196,89,23,20
834,154,6,79,23
809,163,6,79,53
956,560,17,25,443
935,908,17,53,22
818,765,6,53,443
881,96,6,25,53
923,656,6,80,20
407,93,6,25,80
112,774,6,20,53
718,990,6,68,22
261,761,17,53,20
958,51,17,80,80
268,764,17,80,20
2,463,17,20,53
208,500,6,53,53
837,786,17,25,22
984,597,6,80,68
415,452,17,80,20
884,399,17,79,25
95,427,6,53,53
858,722,1,80,53
1756,533,17,23,80
518,688,6,53,53
407,895,6,443,80
873,873,17,80,22
960,651,17,22,443
583,556,6,20,25
33,476,6,79,80
673,678,6,25,80
714,450,6,80,80
359,234,6,25,25
717,833,17,443,53
178,586,17,80,79
215,966,1,80,25
815,685,17,68,22
865,774,89,20,80
547,401,6,23,20
14,432,89,25,79
465,904,6,23,68
447,818,6,79,443
911,442,17,25,23
841,287,6,443,80
1756,533,17,22,80
48,353,17,68,20
577,217,6,20,25
892,560,17,20,20
463,819,6,443,20
22,539,17,80,443
52,803,6,20,80
3,517,6,23,443
374,424,17,443,53
420,999,1,20,23
419,759,17,80,20
378,451,17,23,443
541,322,6,80,22
592,537,17,25,443
694,712,6,22,443
714,769,17,79,20
958,703,6,53,80
648,613,6,53,68
243,63,17,443,22
549,417,6,80,20
591,333,1,25,53
958,226,6,53,23
577,116,17,22,80
770,984,17,443,20
291,734,6,53,80
875,898,17,20,80
561,740,89,80,25
854,53,6,80,53
775,86,17,443,53
493,442,6,443,80
520,826,6,53,53
319,16,17,25,20
598,60,1,80,23
313,123,6,22,22
276,399,1,79,80
942,988,17,79,53
352,291,17,80,53
457,589,89,53,443
88,286,6,53,53
278,578,17,25,68
572,995,6,23,53
634,420,6,80,80
982,653,17,25,23
507,614,17,68,53
767,997,17,22,22
314,620,17,53,20
3,693,6,53,20
407,546,1,443,53
482,526,17,23,25
829,485,6,23,25
373,707,17,443,80
19,366,6,80,23
503,873,6,53,53
455,265,6,53,80
648,716,17,80,80
279,184,89,25,23
597,982,6,23,80
98,318,6,53,79
634,881,17,20,20
709,639,1,443,80
948,938,89,23,443
686,301,6,80,20
985,342,6,25,53
227,74,6,53,443
39,202,17,25,80
851,932,17,20,443
367,160,6,79,80
576,559,17,53,53
453,112,17,443,22
550,165,17,80,53
266,426,17,68,443
94,755,6,23,79
201,219,17,53,53
267,123,6,443,23
956,399,6,23,53
970,737,17,53,79
829,170,17,53,25
283,241,6,53,80
445,886,17,53,443
591,45,6,443,25
218,156,17,23,80
242,873,6,53,80
259,174,1,20,443
993,251,17,25,25
633,622,6,25,80
175,598,17,68,80
833,202,17,20,80
482,871,6,53,80
477,627,6,53,22
833,826,6,53,25
776,58,17,443,443
732,574,6,22,53
789,519,17,53,23
976,51,89,53,80
594,650,6,80,20
203,160,6,80,53
120,355,6,25,80
419,210,17,20,80
894,53,1,80,80
198,810,6,53,80
561,864,6,443,79
505,513,6,23,80
92,802,17,20,80
643,653,6,53,53
84,97,17,23,20
665,985,89,80,20
792,740,17,23,20
609,942,17,79,23
859,721,17,53,53
985,458,6,25,79
932,807,17,443,25
416,994,17,443,443
385,471,17,79,80
138,166,6,53,22
251,874,6,23,79
794,953,6,25,53
424,442,6,80,25
86,653,6,443,20
497,805,17,79,25
760,290,6,22,53
302,647,6,53,22
457,16,1,68,80
215,346,17,443,23
306,480,6,79,80
131,744,6,53,53
138,410,17,23,20
210,76,6,25,80
651,76,17,80,22
220,366,6,53,80
660,687,17,53,443
303,407,6,443,53
334,791,6,443,23
895,290,89,22,22
517,600,6,53,25
449,969,17,53,80
802,154,17,22,79
407,932,6,80,80
655,226,6,79,25
251,88,6,443,22
7,182,6,53,20
954,265,1,25,443
563,420,17,22,443
544,238,6,443,20
640,411,89,53,80
940,206,6,443,68
720,191,6,80,53
512,828,6,443,443
716,445,6,20,53
496,659,6,23,25
66,360,17,23,20
131,583,6,22,443
5,160,6,80,53
540,866,17,443,20
889,153,6,443,53
554,545,6,80,23
754,407,6,53,23
97,38,6,22,20
405,645,17,79,23
439,740,6,25,80
428,332,17,22,80
341,391,6,22,53
796,606,6,53,53
91,140,17,80,80
882,501,6,79,53
255,566,6,22,53
527,431,17,22,22
8,103,17,23,22
858,729,17,53,20
894,230,6,80,20
775,496,17,53,80
432,85,17,79,23
979,30,1,53,53
934,68,1,25,68
973,782,6,80,443
331,848,17,20,20
997,35,17,68,23
355,800,17,53,20
449,444,6,23,79
357,594,17,23,443
334,639,6,53,22
117,393,6,443,53
724,165,17,23,80
153,711,17,80,20
673,972,17,443,53
374,885,6,53,443
632,969,1,25,79
500,464,17,443,80
564,874,6,80,22
786,132,17,80,80
835,705,6,443,80
864,541,1,20,443
159,826,17,20,80
861,900,6,79,53
878,793,6,53,53
106,782,17,25,80
273,960,6,20,68
839,663,17,53,53
401,363,17,443,68
704,186,1,53,23
947,42,6,22,53
460,117,17,23,443
691,383,17,22,79
916,478,17,53,68
759,137,17,25,53
404,578,6,53,23
254,963,6,68,68
572,18,6,443,80
560,332,17,20,68
534,914,1,80,25
185,532,17,80,23
526,209,6,53,23
989,921,6,23,22
493,990,6,22,443
806,631,17,79,53
65,891,6,80,22
207,108,17,53,22
810,297,17,20,443
355,912,6,53,443
319,335,1,80,79
873,254,17,53,25
608,876,6,25,79
114,826,6,80,443
98,369,6,443,23
749,782,17,80,20
428,248,89,80,68
743,431,6,23,25
12,816,6,20,53
640,356,6,80,53
965,139,6,20,23
288,740,1,80,23
379,841,17,22,443
443,1000,6,23,443
135,193,6,80,20
649,770,6,22,20
496,386,1,79,20
414,765,17,443,443
88,48,17,80,22
732,550,6,23,80
705,98,17,20,25
649,265,6,80,443
161,369,6,20,22
701,11,6,53,22
828,678,6,53,20
928,128,17,20,23
499,107,17,23,80
797,983,6,23,80
136,322,6,80,79
345,962,89,23,25
495,561,6,68,443
863,185,6,53,22
943,740,1,53,20
278,91,17,22,23
766,699,6,20,23
467,173,6,25,22
875,75,17,53,79
375,224,6,20,53
122,282,6,80,443
437,767,6,53,23
515,371,17,23,22
181,700,17,22,20
229,620,6,23,53
956,334,17,23,25
691,826,6,53,80
318,661,17,80,53
510,53,17,443,53
632,286,6,25,20
186,443,6,53,80
594,200,6,53,443
777,931,17,68,25
909,627,6,68,80
318,927,1,80,23
93,879,17,20,80
611,324,6,22,80
946,637,1,22,20
405,165,1,80,80
801,665,6,80,443
549,213,17,79,53
820,862,1,53,80
593,779,17,20,80
182,658,6,22,68
781,128,89,80,79
176,112,17,68,23
212,557,6,443,53
618,993,17,20,443
300,50,17,79,53
855,713,17,25,80
142,571,17,79,22
608,636,6,20,80
9,825,17,20,443
567,336,17,20,53
642,810,6,22,80
289,250,6,25,80
89,901,6,23,53
418,916,17,80,22
711,944,6,80,25
725,734,17,443,80
436,858,17,80,80
16,122,6,53,22
272,717,17,80,22
198,709,6,80,22
612,818,6,53,53
682,359,6,443,443
256,884,6,53,25
57,729,17,53,53
698,698,1,80,53
665,433,17,53,22
683,319,17,53,80
21,576,6,79,20
776,425,17,80,25
774,507,89,53,22
947,971,6,20,23
841,452,17,80,79
21,528,6,443,443
922,420,17,20,22
659,356,6,53,20
693,685,6,53,443
98,120,17,20,53
189,527,6,80,25
919,876,17,443,22
328,158,89,53,53
190,789,17,25,53
493,44,6,443,23
519,763,17,20,23
650,120,6,53,23
745,551,6,53,25
378,58,6,68,80
834,316,17,20,20
459,671,89,53,80
50,515,1,80,53
990,713,6,20,22
195,729,17,20,80
406,389,6,25,53
982,720,17,80,23
313,520,17,80,25
922,192,17,80,20
997,802,6,53,80
733,255,17,79,22
168,194,6,20,20
427,782,17,53,80
314,463,6,80,53
137,598,17,79,53
36,11,6,20,53
503,274,6,80,25
424,929,6,443,80
1756,533,17,443,80
467,198,17,80,53
15,644,6,20,25
679,320,17,80,22
214,651,17,23,23
47,135,1,79,20
786,754,17,443,443
267,463,17,79,68
334,459,6,80,53
895,883,17,25,443
521,897,6,80,53
757,236,17,53,80
305,391,6,53,20
128,891,6,80,53
653,912,17,53,20
421,805,89,20,23
413,915,6,53,80
634,492,89,25,68
178,273,6,80,443
582,971,6,25,23
712,207,17,53,23
411,166,6,53,53
744,1,6,23,22
686,608,1,53,80
69,581,6,25,20
953,903,1,20,53
136,851,17,20,22
506,277,6,80,79
658,567,17,22,79
344,799,6,23,53
231,695,6,443,80
235,381,6,53,23
406,399,89,25,25
979,967,6,22,80
877,58,89,25,25
754,136,17,22,80
325,847,17,80,53
268,690,6,80,22
190,574,89,25,53
729,279,17,22,20
886,663,6,20,443
716,302,6,68,80
131,166,1,25,443
681,358,6,53,53
196,228,6,443,23
791,857,6,53,80
810,295,6,53,23
968,504,6,53,80
483,125,6,20,20
861,748,17,53,80
590,230,1,80,79
830,557,17,80,443
201,827,17,23,68
948,507,1,23,80
758,455,6,79,80
693,185,89,80,22
636,854,1,80,53
719,246,6,25,53
93,505,89,25,443
105,627,6,80,443
800,280,6,80,53
868,969,6,80,22
298,443,6,53,53
593,756,6,80,20
262,464,1,23,53
809,709,6,80,22
592,643,6,80,79
30,961,1,80,25
257,368,17,79,80
307,668,6,80,53
15,947,17,80,22
261,372,17,22,68
791,75,6,53,25
438,7,17,22,53
46,624,17,25,443
328,822,17,68,22
430,570,6,80,80
226,452,17,80,20
665,669,6,443,80
209,437,6,53,79
581,586,17,53,80
683,564,17,80,443
197,102,6,23,23
246,26,1,20,25
312,473,6,22,25
23,740,17,22,22
592,806,6,443,443
294,734,17,23,80
734,107,17,22,22
189,298,17,68,443
421,907,6,25,443
24,407,17,443,443
86,139,6,79,53
261,791,6,23,20
130,800,6,443,22
115,931,17,23,80
767,500,17,68,25
