75,981,17,53,443,normal
506,535,17,23,20,normal
538,317,6,53,53,normal
671,137,6,80,22,normal
981,145,17,79,22,normal
926,579,6,80,443,normal
226,43,17,80,25,normal
765,420,17,80,22,normal
952,767,17,80,23,normal
425,404,6,443,25,normal
990,980,6,20,22,normal
181,717,1,443,25,normal
964,158,6,80,80,normal
811,479,6,53,80,normal
66,614,17,53,25,normal
950,601,17,53,68,normal
469,369,17,23,23,normal
504,120,6,80,53,normal
697,389,6,25,53,normal
633,543,17,20,53,normal
970,668,6,53,53,normal
313,99,17,80,68,normal
747,803,17,80,53,normal
886,7,17,80,20,anomaly
405,606,17,80,23,normal
70,146,6,20,23,normal
454,938,17,25,53,normal
534,519,6,22,22,normal
625,429,17,53,79,normal
930,590,17,79,22,normal
940,21,1,80,80,normal
303,170,6,23,20,normal
337,368,6,25,80,normal
380,488,17,53,22,normal
584,974,89,22,53,normal
969,774,17,53,22,normal
1935,878,6,22,80,anomaly
230,299,17,443,53,normal
479,435,17,23,20,normal
293,602,6,22,80,normal
529,612,6,22,22,normal
804,77,17,80,79,normal
690,50,17,53,443,normal
513,548,6,23,80,normal
240,406,6,53,80,normal
778,246,6,68,443,normal
651,152,6,53,443,normal
647,678,6,20,443,normal
238,235,6,443,80,normal
970,411,17,443,79,normal
222,865,89,23,79,normal
822,34,17,25,53,normal
366,411,1,79,80,normal
515,656,6,22,443,normal
84,554,17,22,53,normal
249,293,6,53,443,normal
247,350,17,22,68,normal
883,985,6,22,79,normal
997,355,17,79,20,normal
709,786,89,20,25,normal
285,87,6,22,53,normal
417,409,6,22,53,normal
26,740,6,22,23,normal
808,706,17,22,68,normal
251,644,6,443,68,normal
757,560,6,443,20,normal
903,175,17,443,80,normal
353,507,6,443,53,normal
193,420,6,80,53,normal
137,178,6,80,20,normal
356,815,17,25,53,normal
345,82,6,443,25,normal
913,945,17,22,79,normal
478,897,89,22,79,normal
799,32,17,20,79,normal
814,534,6,443,80,normal
310,822,6,53,23,normal
741,625,6,23,53,normal
859,100,6,22,53,normal
389,136,17,80,53,normal
814,470,17,443,20,normal
959,66,17,443,53,normal
759,582,6,80,23,normal
485,429,6,22,25,normal
341,575,89,80,23,normal
404,496,89,25,443,normal
620,125,17,53,22,normal
65,46,17,443,68,normal
242,667,17,80,22,normal
34,198,17,23,22,normal
771,172,17,68,23,normal
981,769,17,53,25,normal
6,862,17,25,23,normal
901,326,6,53,80,normal
884,886,17,80,80,normal
653,572,89,443,53,normal
693,381,6,22,23,normal
584,449,17,23,53,normal
109,311,6,22,23,normal
866,928,6,443,23,normal
159,129,17,20,80,normal
740,96,17,80,20,normal
901,119,17,25,22,normal
708,267,17,79,25,normal
763,618,6,20,53,normal
101,281,6,22,80,normal
793,738,17,53,22,normal
989,607,1,23,68,normal
604,749,17,20,22,normal
136,63,6,80,23,normal
713,271,6,53,443,normal
297,679,17,25,68,normal
850,352,1,80,80,normal
444,142,17,53,80,normal
546,982,17,443,25,normal
784,367,6,22,80,normal
414,73,17,22,23,normal
553,513,17,53,443,normal
358,110,1,80,80,normal
165,704,6,25,20,normal
966,874,6,68,80,normal
845,532,6,443,79,normal
758,333,17,23,53,normal
860,488,6,22,22,normal
577,361,1,20,443,normal
34,123,17,53,22,normal
503,544,17,80,23,normal
176,596,17,23,443,normal
517,243,1,22,53,normal
972,869,6,53,80,normal
462,576,6,68,80,normal
1935,878,6,53,80,anomaly
434,994,17,53,25,normal
171,841,17,443,443,normal
655,539,6,443,53,normal
728,286,17,68,53,normal
200,813,17,23,22,normal
215,837,1,80,68,normal
529,961,89,80,443,normal
485,39,6,23,25,normal
406,329,6,20,68,normal
98,486,6,25,20,normal
455,503,17,443,20,normal
558,632,1,23,22,normal
75,999,6,80,53,normal
321,727,6,80,53,normal
198,695,6,80,79,normal
762,360,17,25,80,normal
889,460,6,443,20,normal
583,761,17,20,20,normal
270,13,6,25,80,normal
796,472,17,79,80,normal
519,218,17,23,53,normal
204,779,17,20,23,normal
363,987,17,443,23,normal
382,693,17,53,53,normal
2,765,17,22,20,normal
281,799,1,80,80,normal
325,951,6,53,22,normal
943,344,17,79,68,normal
807,782,1,80,53,normal
530,473,17,53,53,normal
91,461,6,23,68,normal
516,834,17,443,80,normal
716,317,6,80,79,normal
742,28,17,80,443,normal
294,616,1,23,22,normal
644,645,6,68,22,normal
859,89,17,53,23,normal
372,436,17,20,20,normal
530,690,6,53,80,normal
326,937,17,80,22,normal
284,546,6,80,79,normal
964,187,17,53,443,normal
707,146,17,22,53,normal
763,743,1,79,20,normal
127,816,17,79,79,normal
521,729,6,25,25,normal
775,400,6,20,80,normal
505,459,17,53,53,normal
385,706,17,22,80,normal
134,92,6,53,22,normal
465,835,6,80,23,normal
753,82,6,25,25,normal
149,428,17,80,23,normal
220,729,6,23,80,normal
738,555,17,443,23,normal
677,609,17,22,53,normal
494,365,6,53,68,normal
619,717,6,80,53,normal
463,879,6,23,80,normal
522,470,6,53,68,normal
438,941,6,22,22,normal
640,420,1,79,53,normal
304,898,17,53,80,normal
46,755,6,80,80,normal
927,807,17,79,68,normal
157,233,1,80,53,normal
49,780,17,20,23,normal
594,918,6,23,23,normal
931,862,6,25,53,normal
945,512,17,443,23,normal
28,356,6,80,79,normal
148,471,6,53,20,normal
259,502,6,80,443,normal
288,837,17,22,53,normal
884,230,17,80,80,normal
487,621,6,23,20,normal
381,263,6,23,20,normal
997,303,6,443,80,normal
345,467,17,20,22,normal
578,236,17,80,53,normal
605,13,6,22,443,normal
153,799,6,25,53,normal
850,176,6,80,80,normal
32,155,6,53,22,normal
819,392,17,20,79,normal
493,415,17,80,22,normal
559,712,17,23,80,normal
29,124,6,80,68,normal
815,833,17,79,80,normal
371,264,6,53,53,normal
801,722,89,80,79,normal
663,831,17,443,20,normal
101,994,6,25,22,normal
968,565,17,53,23,normal
495,701,6,20,25,normal
438,108,6,20,53,normal
387,134,17,53,22,normal
53,558,6,80,20,normal
40,849,1,53,443,normal
87,68,6,53,68,normal
879,413,17,53,22,normal
552,5,17,443,23,normal
632,849,6,23,22,normal
946,619,17,53,25,normal
752,538,17,53,443,normal
115,55,6,22,80,normal
900,145,6,20,80,normal
796,833,17,25,443,normal
128,827,6,80,25,normal
660,635,17,80,20,normal
26,848,17,53,20,normal
835,865,6,443,80,normal
995,372,6,53,53,normal
854,698,6,80,80,normal
288,160,17,80,25,normal
623,736,6,80,22,normal
940,142,6,20,20,normal
32,336,6,20,68,normal
291,866,17,80,23,normal
634,245,17,53,23,normal
261,553,6,80,53,normal
872,554,6,79,443,normal
946,520,17,79,20,normal
329,81,17,23,80,normal
121,821,6,80,57,anomaly
209,844,6,80,79,normal
96,125,6,443,23,normal
835,469,6,79,20,normal
26,497,17,53,53,normal
44,577,17,53,443,normal
394,355,6,20,25,normal
714,106,17,79,22,normal
763,25,6,53,443,normal
31,515,17,80,20,normal
907,222,1,443,22,normal
312,209,6,20,53,normal
206,939,17,23,53,normal
775,555,17,80,53,normal
98,66,6,80,20,normal
961,787,6,68,53,normal
374,10,17,23,25,normal
43,231,6,443,80,normal
458,419,1,23,443,normal
28,256,17,22,68,normal
183,885,17,25,68,normal
986,101,17,22,80,normal
467,574,6,53,443,normal
708,773,17,443,23,normal
980,560,1,443,443,normal
240,786,6,80,22,normal
907,577,6,53,53,normal
230,952,6,80,79,normal
992,138,17,53,23,normal
847,904,6,53,23,normal
393,306,6,443,80,normal
678,691,6,22,443,normal
120,109,6,80,53,normal
523,703,17,443,23,normal
999,890,1,68,80,normal
313,450,17,25,53,normal
942,657,6,22,443,normal
319,61,89,53,23,normal
536,351,89,80,25,normal
855,534,6,23,80,normal
911,852,6,80,443,normal
823,843,17,53,80,normal
401,882,1,53,53,normal
887,876,6,80,53,normal
192,656,6,80,22,normal
519,738,6,23,20,normal
272,398,17,53,443,normal
935,682,6,53,68,normal
753,12,1,23,22,normal
235,318,17,25,53,normal
32,534,17,20,68,normal
669,286,1,22,53,normal
210,278,17,443,53,normal
667,676,6,443,53,normal
774,526,89,80,68,normal
915,896,6,22,53,normal
964,770,6,53,53,normal
100,319,17,25,80,normal
522,756,6,443,80,normal
595,838,1,25,79,normal
591,926,6,53,22,normal
561,158,17,80,22,normal
975,738,6,53,22,normal
824,139,6,25,25,normal
436,186,17,23,53,normal
452,326,6,53,53,normal
480,914,6,68,79,normal
468,996,1,20,79,normal
632,346,6,79,20,normal
958,391,17,23,22,normal
737,434,6,443,443,normal
767,426,17,80,79,normal
80,863,17,79,68,normal
28,813,17,53,53,normal
66,848,6,80,22,normal
780,741,17,25,80,normal
569,167,1,53,53,normal
892,542,6,443,53,normal
544,749,17,22,53,normal
578,644,1,23,80,normal
908,491,6,443,68,normal
471,167,1,20,25,normal
789,52,17,80,22,normal
686,395,17,53,22,normal
741,837,6,25,80,normal
227,122,1,20,80,normal
654,667,17,22,20,normal
622,240,6,443,80,normal
266,236,17,53,22,normal
693,145,17,23,20,normal
782,172,6,22,53,normal
978,155,6,25,53,normal
643,130,17,22,68,normal
344,617,17,80,53,normal
659,284,89,443,443,normal
288,219,17,25,25,normal
712,28,1,79,20,normal
779,533,6,20,22,normal
339,977,1,53,79,normal
44,310,6,20,68,normal
773,935,6,20,53,normal
739,616,89,23,23,normal
24,526,6,80,53,normal
903,955,6,25,22,normal
32,831,6,68,20,normal
560,831,6,53,25,normal
108,444,6,53,53,normal
523,355,6,22,79,normal
577,477,6,68,25,normal
937,828,17,20,443,normal
842,622,6,80,20,normal
780,698,6,80,25,normal
469,657,17,53,79,normal
672,618,6,20,25,normal
767,994,17,53,53,normal
266,67,6,443,79,normal
167,519,6,23,79,normal
53,641,6,25,23,normal
76,877,6,53,68,normal
476,318,6,25,22,normal
641,131,6,20,79,normal
888,492,6,80,80,normal
521,857,6,80,53,normal
193,814,6,20,79,normal
693,60,17,80,22,normal
618,308,17,53,25,normal
261,782,6,443,80,normal
550,478,17,22,443,normal
584,429,17,443,443,normal
92,474,6,53,80,normal
810,858,6,53,25,normal
33,931,1,23,25,normal
888,50,6,53,53,normal
634,395,6,53,80,normal
795,706,89,53,20,normal
23,729,17,80,53,normal
432,442,17,25,22,normal
412,150,17,20,22,normal
472,893,1,80,80,normal
930,254,17,443,80,normal
587,18,89,53,80,normal
558,802,6,79,80,normal
149,472,17,53,80,normal
638,989,17,443,25,normal
665,407,17,53,80,normal
226,466,17,80,80,normal
756,7,17,22,20,anomaly
792,769,17,80,80,normal
864,874,17,23,25,normal
929,93,6,80,20,normal
289,551,17,23,53,normal
494,316,17,80,53,normal
902,530,17,80,80,normal
317,819,17,80,80,normal
909,874,17,25,20,normal
607,481,17,53,20,normal
396,172,6,80,443,normal
368,17,17,22,443,normal
880,377,6,23,80,normal
733,356,17,80,22,normal
550,203,17,53,20,normal
141,700,6,53,25,normal
585,595,17,53,22,normal
440,624,6,53,25,normal
791,495,6,25,80,normal
946,290,17,25,53,normal
185,421,1,53,53,normal
75,821,6,80,72,anomaly
449,740,6,53,25,normal
713,571,1,80,53,normal
531,772,17,53,80,normal
197,221,6,25,53,normal
782,83,1,68,20,normal
576,197,6,23,22,normal
945,363,6,443,23,normal
286,446,6,20,23,normal
729,272,6,443,80,normal
867,274,6,23,53,normal
820,730,17,53,20,normal
673,897,89,20,20,normal
898,247,1,80,79,normal
779,43,1,53,80,normal
338,815,17,80,22,normal
739,819,17,25,79,normal
938,256,17,443,68,normal
155,940,6,68,53,normal
198,661,6,443,443,normal
992,590,17,80,443,normal
346,363,6,22,25,normal
590,948,6,22,22,normal
626,48,6,20,80,normal
336,699,17,80,22,normal
88,967,6,53,53,normal
820,400,17,25,23,normal
546,113,6,22,80,normal
377,714,17,22,443,normal
342,488,6,443,20,normal
998,305,6,22,25,normal
453,300,17,443,22,normal
221,253,17,80,80,normal
573,811,6,25,53,normal
331,482,17,68,80,normal
349,698,17,79,25,normal
423,808,17,20,53,normal
313,433,6,20,79,normal
601,339,6,25,25,normal
834,861,6,443,23,normal
962,99,17,80,23,normal
99,226,6,22,23,normal
602,683,6,79,22,normal
9,16,6,22,443,normal
732,103,6,22,20,normal
308,973,6,23,443,normal
291,176,6,23,68,normal
96,117,6,443,20,normal
418,397,6,68,53,normal
796,107,17,53,20,normal
445,864,17,20,23,normal
883,834,17,443,20,normal
897,674,6,22,80,normal
300,132,17,53,443,normal
785,950,6,80,20,normal
951,622,6,53,25,normal
368,873,1,20,53,normal
179,651,17,20,443,normal
332,455,6,25,80,normal
214,16,6,80,23,normal
982,609,6,80,53,normal
476,826,6,68,25,normal
882,420,17,25,53,normal
656,102,6,23,443,normal
716,854,6,22,20,normal
92,679,6,25,79,normal
159,288,17,25,68,normal
522,294,1,25,80,normal
373,66,6,443,20,normal
496,390,17,443,53,normal
928,724,17,23,20,normal
744,83,6,20,443,normal
725,472,17,80,53,normal
369,106,6,53,53,normal
477,786,6,53,53,normal
815,518,17,80,443,normal
781,905,6,20,443,normal
433,902,17,80,53,normal
702,531,6,53,53,normal
902,768,17,68,79,normal
290,446,17,53,443,normal
443,829,6,25,25,normal
690,810,89,20,23,normal
337,279,6,53,68,normal
507,710,89,25,22,normal
36,48,6,25,23,normal
143,493,6,53,22,normal
991,375,17,443,53,normal
986,142,89,22,23,normal
720,472,17,80,23,normal
50,17,6,23,53,normal
209,424,17,68,53,normal
841,844,6,53,80,normal
984,794,6,25,443,normal
90,965,17,53,25,normal
575,800,1,53,53,normal
793,913,1,53,79,normal
189,686,89,80,53,normal
854,655,6,23,20,normal
825,394,6,443,20,normal
604,6,6,53,25,normal
945,576,6,53,23,normal
470,168,6,68,22,normal
661,249,17,22,23,normal
277,494,6,80,25,normal
892,438,1,53,80,normal
615,132,6,20,53,normal
231,81,17,25,20,normal
761,57,17,25,68,normal
311,72,6,23,53,normal
848,383,6,80,80,normal
82,614,17,23,25,normal
767,972,6,53,22,normal
157,965,1,443,68,normal
824,67,17,80,80,normal
933,456,17,25,23,normal
856,265,17,80,23,normal
53,198,17,68,23,normal
253,869,17,22,80,normal
238,692,17,68,22,normal
473,178,17,443,53,normal
551,718,6,80,79,normal
97,26,1,23,80,normal
379,561,6,53,25,normal
564,608,6,80,80,normal
530,250,6,53,80,normal
376,918,17,23,22,normal
363,710,6,53,23,normal
791,504,1,25,53,normal
440,746,17,20,53,normal
65,881,17,23,53,normal
758,359,17,79,443,normal
228,173,1,80,23,normal
530,308,17,23,22,normal
863,712,1,80,443,normal
355,164,6,23,80,normal
251,59,17,22,80,normal
729,575,6,22,68,normal
692,735,1,25,68,normal
772,864,17,23,23,normal
780,438,6,23,80,normal
91,717,6,53,68,normal
93,522,6,20,80,normal
747,813,1,80,80,normal
97,251,6,25,23,normal
673,211,6,53,80,normal
154,748,17,23,23,normal
634,109,17,53,53,normal
659,543,6,53,53,normal
912,370,6,23,53,normal
853,519,6,25,53,normal
808,29,6,80,68,normal
698,453,6,53,20,normal
118,530,17,80,25,normal
192,874,17,53,22,normal
46,593,6,20,80,normal
333,571,17,443,79,normal
817,280,89,68,25,normal
516,572,6,20,68,normal
304,303,17,20,53,normal
136,992,17,53,443,normal
78,768,17,80,68,normal
617,81,17,80,22,normal
702,768,6,25,23,normal
195,58,17,23,53,normal
380,177,17,80,25,normal
611,470,89,53,68,normal
274,201,17,80,25,normal
16,41,6,22,22,normal
522,893,17,23,20,normal
413,861,17,68,80,normal
232,446,17,20,25,normal
55,365,1,53,20,normal
131,530,1,53,25,normal
505,30,6,23,23,normal
295,405,6,443,80,normal
736,145,6,53,22,normal
115,980,17,53,80,normal
126,314,6,53,53,normal
124,12,6,53,53,normal
177,888,1,53,23,normal
949,900,6,80,20,normal
70,611,17,79,443,normal
127,365,17,443,68,normal
872,304,6,80,53,normal
110,246,6,53,80,normal
57,410,6,80,80,normal
647,408,6,443,53,normal
36,365,17,20,80,normal
723,938,6,79,443,normal
627,886,6,53,25,normal
689,637,1,80,53,normal
961,672,6,80,25,normal
635,882,17,80,80,normal
358,132,17,53,443,normal
472,547,17,80,53,normal
919,17,17,79,20,normal
978,628,17,23,68,normal
515,982,6,80,25,normal
832,505,6,80,80,normal
732,275,6,80,53,normal
610,271,6,80,20,normal
209,513,17,20,53,normal
218,454,6,80,53,normal
771,141,17,443,443,normal
466,807,1,443,25,normal
925,629,6,80,25,normal
621,175,17,80,79,normal
885,501,1,23,79,normal
917,441,17,80,25,normal
654,488,1,68,23,normal
889,711,6,25,22,normal
836,378,6,53,80,normal
172,88,6,80,443,normal
798,517,89,25,53,normal
187,615,6,22,443,normal
546,627,6,22,20,normal
677,952,6,22,22,normal
526,293,17,68,80,normal
301,811,17,53,53,normal
403,57,89,53,68,normal
639,353,17,20,22,normal
657,7,17,25,20,anomaly
525,628,17,20,80,normal
646,742,6,68,22,normal
389,201,17,22,23,normal
773,855,17,20,23,normal
707,10,6,25,443,normal
552,551,6,80,443,normal
824,925,6,25,25,normal
984,661,6,80,23,normal
857,940,6,53,53,normal
643,509,17,53,23,normal
662,556,6,53,53,normal
395,655,6,80,53,normal
375,403,17,53,53,normal
230,120,6,68,22,normal
802,126,17,79,23,normal
396,181,1,80,443,normal
502,671,6,80,80,normal
897,879,6,80,443,normal
937,723,17,80,25,normal
239,296,6,25,23,normal
928,336,6,80,23,normal
900,892,89,53,53,normal
856,822,6,53,25,normal
784,343,17,53,23,normal
384,480,6,80,80,normal
350,345,89,80,20,normal
33,302,17,80,53,normal
303,927,17,80,80,normal
332,518,6,443,23,normal
216,745,6,80,53,normal
517,501,6,22,443,normal
617,982,1,20,79,normal
548,658,1,80,68,normal
27,987,6,25,53,normal
829,282,89,22,25,normal
221,381,6,79,80,normal
639,721,6,68,25,normal
161,127,17,25,68,normal
269,70,17,80,25,normal
85,334,17,25,80,normal
236,69,6,68,23,normal
85,910,6,53,79,normal
446,688,6,53,443,normal
276,671,1,80,68,normal
144,336,17,80,80,normal
979,686,6,23,22,normal
651,581,6,80,80,normal
600,183,17,80,79,normal
86,799,17,80,53,normal
406,571,6,22,25,normal
685,975,6,20,80,normal
894,93,6,22,20,normal
451,766,17,68,80,normal
118,498,89,22,23,normal
951,856,17,25,25,normal
878,957,6,80,22,normal
433,171,6,443,53,normal
275,445,1,53,22,normal
201,39,6,53,80,normal
870,443,17,53,53,normal
631,522,89,25,22,normal
315,876,17,443,80,normal
291,790,17,80,22,normal
237,166,6,20,68,normal
306,47,1,443,23,normal
570,209,6,80,23,normal
34,86,6,80,53,normal
717,511,1,443,25,normal
907,971,17,80,20,normal
173,428,6,22,53,normal
158,254,89,23,22,normal
175,23,17,22,22,normal
937,540,6,53,443,normal
948,785,89,22,68,normal
959,818,1,80,25,normal
979,727,6,80,80,normal
628,699,6,23,53,normal
307,942,17,23,80,normal
499,857,6,53,80,normal
46,613,1,53,443,normal
772,930,6,53,53,normal
997,93,6,80,53,normal
224,91,17,20,25,normal
127,854,6,22,443,normal
879,300,1,68,53,normal
706,792,17,79,20,normal
7,451,6,53,68,normal
925,34,6,80,80,normal
943,50,6,68,22,normal
571,779,6,80,20,normal
340,381,17,23,53,normal
435,889,1,25,80,normal
352,7,17,53,20,anomaly
993,823,6,22,80,normal
351,69,17,80,79,normal
703,184,6,443,23,normal
807,153,6,80,80,normal
159,78,6,53,53,normal
659,555,6,20,20,normal
32,119,17,80,80,normal
842,416,17,443,22,normal
435,999,6,25,23,normal
858,488,6,23,53,normal
966,205,17,79,53,normal
971,409,6,25,23,normal
12,707,1,68,22,normal
441,828,6,443,443,normal
126,276,6,25,53,normal
116,952,17,53,53,normal
512,970,6,53,79,normal
595,895,6,53,25,normal
325,467,89,25,443,normal
811,105,17,22,68,normal
24,799,17,20,53,normal
351,882,17,25,53,normal
864,321,6,53,22,normal
372,212,1,443,53,normal
927,181,17,22,23,normal
330,389,6,20,68,normal
782,708,1,443,53,normal
574,662,6,80,80,normal
403,417,6,23,23,normal
815,352,17,22,80,normal
111,72,6,53,80,normal
14,956,17,25,53,normal
32,958,17,53,80,normal
291,243,17,20,22,normal
365,751,6,53,80,normal
573,362,6,80,22,normal
520,593,6,53,20,normal
615,138,6,80,20,normal
33,709,1,53,53,normal
733,160,6,23,68,normal
645,757,17,80,68,normal
760,719,17,443,23,normal
734,228,17,80,443,normal
804,382,6,20,443,normal
72,285,17,20,443,normal
707,343,6,53,53,normal
31,919,17,22,22,normal
968,932,6,22,80,normal
731,714,89,80,23,normal
177,138,17,80,53,normal
721,181,6,80,23,normal
616,971,6,20,80,normal
600,559,6,25,80,normal
327,219,17,53,80,normal
569,497,6,23,80,normal
710,482,17,53,20,normal
301,886,6,443,80,normal
481,7,6,79,53,normal
483,363,17,80,80,normal
337,710,6,23,80,normal
130,7,17,53,20,anomaly
320,66,17,53,79,normal
939,204,89,53,79,normal
28,659,17,53,80,normal
397,413,17,79,443,normal
578,818,6,23,23,normal
164,203,6,443,79,normal
117,808,6,53,80,normal
876,861,17,53,53,normal
226,947,17,23,25,normal
769,751,17,53,68,normal
144,904,6,80,53,normal
523,138,6,23,53,normal
752,24,17,443,25,normal
861,57,89,22,25,normal
732,412,17,79,25,normal
573,980,17,80,68,normal
133,402,17,25,20,normal
873,925,17,80,53,normal
655,331,1,20,80,normal
490,266,17,23,53,normal
822,324,17,22,80,normal
418,484,6,80,443,normal
490,31,17,68,80,normal
29,925,17,79,53,normal
87,512,6,22,79,normal
978,20,89,80,23,normal
635,519,17,80,443,normal
508,971,17,22,23,normal
942,200,6,68,80,normal
147,173,6,53,68,normal
111,170,6,80,25,normal
28,903,17,443,443,normal
616,903,17,25,23,normal
80,774,6,25,80,normal
173,553,6,53,80,normal
755,263,6,53,79,normal
269,635,17,22,80,normal
601,925,6,80,80,normal
719,235,6,68,79,normal
323,74,6,79,23,normal
529,538,6,20,80,normal
875,770,17,22,80,normal
668,140,17,443,79,normal
807,1,6,80,80,normal
571,821,6,53,78,anomaly
835,794,6,80,25,normal
384,821,6,80,61,anomaly
713,143,6,23,53,normal
705,345,17,22,443,normal
929,639,6,25,22,normal
428,469,6,25,22,normal
891,783,17,22,80,normal
164,920,6,443,80,normal
518,847,6,22,80,normal
464,824,6,25,25,normal
766,59,17,79,80,normal
436,82,17,20,443,normal
852,128,17,25,25,normal
307,17,6,53,80,normal
919,145,6,443,80,normal
2,910,1,20,443,normal
743,415,6,53,443,normal
311,376,17,53,53,normal
831,314,17,68,23,normal
286,722,1,20,80,normal
80,539,17,23,80,normal
651,584,17,443,53,normal
51,47,17,53,53,normal
795,149,1,443,23,normal
888,439,17,79,22,normal
641,712,1,53,53,normal
768,706,17,79,53,normal
322,186,17,80,80,normal
412,499,6,80,53,normal
449,743,17,80,80,normal
341,595,6,23,53,normal
223,507,17,20,22,normal
941,427,17,68,22,normal
935,399,17,20,20,normal
311,179,6,53,53,normal
545,509,6,23,53,normal
95,186,17,23,53,normal
615,83,17,443,53,normal
49,518,6,20,22,normal
332,395,17,53,53,normal
340,563,6,53,80,normal
987,170,1,22,443,normal
712,673,6,53,22,normal
482,105,17,25,22,normal
119,505,17,79,53,normal
545,532,17,22,22,normal
431,707,6,53,23,normal
975,76,17,443,25,normal
349,7,17,23,20,anomaly
807,5,6,80,443,normal
948,608,89,80,22,normal
967,144,89,80,53,normal
968,885,6,23,443,normal
788,399,1,80,68,normal
882,50,17,79,443,normal
484,623,17,25,79,normal
483,682,17,20,53,normal
876,209,17,80,80,normal
93,401,6,53,80,normal
491,356,17,80,80,normal
770,974,17,20,80,normal
327,695,17,53,20,normal
548,917,1,80,80,normal
568,292,1,53,53,normal
251,165,6,443,79,normal
915,150,17,80,20,normal
88,819,6,68,79,normal
252,293,6,25,22,normal
431,8,1,22,23,normal
64,329,6,53,23,normal
128,779,17,23,53,normal
286,113,1,53,22,normal
911,878,17,53,68,normal
967,152,17,20,443,normal
241,886,17,53,25,normal
247,545,6,53,80,normal
652,146,17,80,443,normal
403,660,17,23,25,normal
656,233,17,23,22,normal
487,687,6,25,25,normal
122,843,17,20,80,normal
812,444,17,53,53,normal
760,710,6,53,22,normal
487,265,17,80,53,normal
628,171,6,20,53,normal
461,824,17,53,80,normal
467,995,17,22,80,normal
609,195,17,53,25,normal
104,874,6,25,53,normal
930,188,17,443,25,normal
14,130,6,443,53,normal
302,543,6,53,443,normal
796,715,6,443,443,normal
862,274,17,80,79,normal
192,619,17,22,80,normal
152,93,17,20,53,normal
738,62,17,22,79,normal
934,502,6,80,80,normal
582,377,17,53,68,normal
716,913,17,20,80,normal
779,515,6,53,23,normal
470,458,89,443,20,normal
328,897,17,23,23,normal
891,286,1,20,25,normal
70,529,89,80,53,normal
728,626,17,23,25,normal
907,891,89,53,80,normal
674,730,17,53,25,normal
39,876,6,80,22,normal
412,729,6,443,80,normal
883,392,1,22,53,normal
707,444,1,443,25,normal
396,616,1,68,20,normal
383,34,17,443,22,normal
552,808,6,25,23,normal
690,948,6,20,53,normal
393,118,17,22,25,normal
214,118,89,25,53,normal
54,87,89,23,68,normal
988,130,6,443,68,normal
760,164,6,23,53,normal
329,22,17,80,80,normal
388,458,6,23,23,normal
990,350,6,80,80,normal
39,183,17,23,53,normal
270,144,17,443,23,normal
52,707,17,53,79,normal
563,181,6,20,443,normal
656,904,6,80,22,normal
653,429,17,20,22,normal
463,953,1,22,53,normal
884,822,6,23,80,normal
582,432,6,68,22,normal
449,472,17,80,20,normal
712,984,6,53,80,normal
189,352,6,80,23,normal
428,527,6,80,25,normal
740,951,17,53,25,normal
462,268,17,53,53,normal
32,913,6,22,80,normal
735,601,6,80,53,normal
334,95,6,80,25,normal
342,744,1,79,22,normal
338,681,17,80,80,normal
202,226,17,25,80,normal
796,216,6,53,53,normal
805,42,17,20,20,normal
679,206,17,80,25,normal
816,637,89,443,23,normal
702,495,17,80,53,normal
380,110,17,23,53,normal
541,471,6,53,23,normal
80,141,6,443,23,normal
388,501,1,80,25,normal
514,391,6,68,79,normal
919,788,6,20,80,normal
166,391,17,22,25,normal
778,283,1,20,23,normal
758,57,17,25,53,normal
600,826,17,25,20,normal
163,262,1,25,22,normal
689,552,6,80,25,normal
924,74,1,20,53,normal
278,126,6,80,53,normal
543,244,17,53,80,normal
232,21,17,25,23,normal
870,855,6,53,25,normal
927,506,17,80,25,normal
369,739,6,20,23,normal
506,439,6,80,443,normal
824,385,17,25,53,normal
789,231,6,443,25,normal
258,746,17,80,68,normal
716,104,17,20,25,normal
821,40,17,22,80,normal
763,151,6,79,53,normal
425,416,6,80,68,normal
655,648,6,80,80,normal
879,150,17,23,53,normal
206,931,1,53,80,normal
588,587,17,80,80,normal
870,312,6,443,23,normal
156,384,6,23,23,normal
596,819,17,53,53,normal
916,304,89,80,80,normal
847,31,89,22,20,normal
205,622,6,80,79,normal
264,205,1,23,53,normal
729,905,17,22,20,normal
627,814,6,23,80,normal
804,795,6,80,20,normal
138,329,6,22,80,normal
67,167,6,68,80,normal
453,343,17,20,22,normal
953,54,17,53,53,normal
181,581,6,80,80,normal
541,136,6,79,53,normal
666,366,17,25,20,normal
679,916,6,53,80,normal
246,657,6,22,23,normal
729,905,6,68,22,normal
687,308,17,23,22,normal
370,686,17,80,25,normal
32,841,17,23,80,normal
848,927,17,53,443,normal
404,999,6,20,22,normal
477,372,17,53,23,normal
8,52,17,25,80,normal
454,757,17,53,443,normal
486,26,6,25,443,normal
315,145,17,79,53,normal
806,842,6,20,53,normal
165,668,17,22,25,normal
694,586,6,443,53,normal
756,300,6,80,79,normal
131,493,17,80,53,normal
839,292,6,80,53,normal
769,867,6,22,53,normal
568,230,1,443,53,normal
995,686,17,443,80,normal
148,433,89,22,22,normal
285,278,17,80,443,normal
324,444,6,22,20,normal
353,120,6,80,53,normal
981,452,17,20,53,normal
762,644,17,443,25,normal
94,997,6,23,20,normal
230,246,1,443,68,normal
829,910,17,25,20,normal
